序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
2609,831556,文正科技,0.0543,14780969.63,177.9249828444,,3554232.93,158.5040117303,,0.024190812973,-209.87,0.022397681166,33.3877015753,,2026-04-28
2610,831546,美林数据,0.16,255388866.84,15.8835286435,,13311646.1,130.5458746056,,2.382804803662,6.75,0.340089270434,35.9105511351,,2026-04-28
2611,831539,国网自控,-0.99,53064093.7,-9.0176051432,,-12835273.13,-1621.8,,0.502523003077,-84.3,-1.252738435385,30.8475212307,,2026-04-28
2612,831513,爱廸新能,0.21,268098354.76,-38.3358591224,,22411006.17,11.58,,3.099216968025,6.98,0.765882231841,37.8261819439,,2026-04-28
2613,831491,佳音王,0.17,124943810.65,-6.386581553,,9067847.93,49.81,,2.541421998991,6.6,0.39404008451,29.5374633909,,2026-04-28
2614,831481,瑞铃企管,0.06,28079501.59,41.0559155639,,993574.22,318.82,,1.115155286664,5.15,0.109565389164,21.2311869956,,2026-04-28
2615,831476,硕源科技,0.51,212849765.43,28.9898569244,,10062818.29,231.52,,4.526769706697,11.21,1.802132930602,31.822557682,,2026-04-28
2616,831459,伟诚科技,0.4436,131758451.7,2.2514242746,,8991446.62,678.95,,1.999967671522,23.56,0.973357912233,25.5499586976,,2026-04-28
2617,831401,信立方,0.08,74583355.02,-1.3084270696,,2872996.24,-33.25,,2.502571296671,3.2,0.147191550458,40.6924094952,,2026-04-28
2618,831390,宜都运机,0.76,163069601.36,9.9106853814,,30718858.56,10.72,,4.774526884418,16.75,0.568977848419,37.4438711573,,2026-04-28
2619,831373,电科电源,-0.14,251413815.23,-7.6984036993,,-10388486.75,-290.84,,2.741947973267,-4.97,0.199296505755,23.3172248535,,2026-04-28
2620,831351,浙达精益,0.28,191674019.77,8.1302844288,,13835208.61,67.77,,1.6925358776,17.04,0.2626466568,48.6293759539,,2026-04-28
2621,831348,碧松照明,-0.11,77552064.11,-26.2104904255,,-2278629.61,170.0,,0.059908116,-97.48,0.4734228245,18.8851902629,,2026-04-28
2622,831346,木联能,0.5,31880633.84,-6.2277703422,,9014719.23,-66.01,,5.789604333333,8.96,-0.68044955,74.2213240764,,2026-04-28
2623,831338,山东信和,-0.02,108851544.62,-14.1838289301,,-640037.65,70.1987023854,,0.000133965128,-179.13,-0.089564230256,11.7964938163,,2026-04-28
2624,831313,中超新材,0.0512,368246426.43,-2.9720983261,,4609501.94,-10.7,,1.186779829333,4.4,-0.028852408667,8.8409265952,,2026-04-28
2625,831272,第九境,0.23,232082020.01,35.5329703947,,6915216.97,-30.91,,1.14628441723,22.05,-0.65532115484,12.3151747898,,2026-04-28
2626,831253,东进农牧,-0.95,1530167616.9,-0.3030901327,,-93845927.11,-924.33,,4.613555687071,-18.62,0.696008448182,2.3681087817,,2026-04-28
2627,831248,瑞德设计,-0.1,111506455.44,10.419241354,,-5345859.25,20.13,,0.677005339444,-13.5,0.085102898148,34.2923976456,,2026-04-28
2628,831239,云南文化,-0.06,49519735.56,-19.2884788439,,-2295347.88,81.51,,0.655662512668,-9.01,0.37040728841,34.1995854349,,2026-04-28
2629,831205,圣博华康,0.04,99713859.99,-0.6839572818,,5353776.38,-23.67,,1.13,3.75,0.545449914301,35.2638185339,,2026-04-28
2630,831200,巨正源,-0.74,9989092318.84,0.825198347,,-542530552.04,-45.85,,1.853545616898,-31.65,-0.105444681519,-2.2218664357,,2026-04-28
2631,831177,深冷能源,0.69,586447997.37,10.6919815395,10.5599,75634440.9,1.86,12.7013,7.895139622834,9.0,1.97960925249,30.9022840137,,2026-04-28
2632,831122,永信科技,0.17,227483144.52,27.0053342748,,11056557.38,-8.47,,2.099253309848,8.31,-0.013139607273,17.5190129159,,2026-04-28
2633,831026,熙浪股份,-0.02,17002635.76,-2.276504744,,-903768.41,27.87,,0.884485845386,-1.9,0.041060938795,14.5182623144,,2026-04-28
2634,831013,兴艺景,0.15,204412333.95,0.0049106885,,6830744.58,-1.66,,3.221224790889,4.83,0.609808781556,30.6361271504,,2026-04-28
2635,830971,科特环保,-0.03,44275008.02,-2.1794355291,,-1380321.6,48.4,,2.051228471842,-1.58,-0.148559434957,42.7905623675,,2026-04-28
2636,830922,裕荣光电,0.02,103378687.38,54.3499628838,,1222352.59,132.71,,0.956470136628,2.15,0.11488231939,13.2216322691,,2026-04-28
2637,830921,海阳股份,-0.02,264872159.96,-12.0275857145,,-1244565.49,-120.83,,3.130479325769,-0.64,0.234188509921,10.9314030717,,2026-04-28
2638,830914,海赛电装,-0.02,9155485.77,5.3153749061,,-347041.65,-39.52,,1.729212152298,-1.08,0.176054435681,48.3150888017,,2026-04-28
2639,830913,中北通磁,-0.17,66509504.27,-1.1270451281,,-15532152.14,-43.07,,0.009013641413,-180.7,-0.019957686196,4.6130677317,,2026-04-28
2640,830891,轩辕网络,0.0,77129101.11,3.5645458598,,263348.14,102.36,,0.688487932389,0.57,0.009463040449,30.4925688249,,2026-04-28
2641,830864,诚思科技,0.03,45418450.94,-56.2114111915,,292334.34,46.97,,1.569328037273,1.81,-0.170284190909,62.7490441883,,2026-04-28
2642,830821,雪郎生物,-0.37,420409433.25,-13.9431122388,,-73579252.43,25.44,,2.2346767607,-15.3,0.0075922738,4.8694938817,,2026-04-28
2643,830770,牛商股份,-0.06,123943211.83,-4.8482217704,,-2950817.87,-253.31,,0.054302683648,-69.36,0.115777657584,67.6058309227,,2026-04-28
2644,830769,华财股份,-0.19,100495634.9,-3.6256100313,,-9607115.42,-75.32,,0.758250602353,-22.1,-0.018566167843,34.0321704858,,2026-04-28
2645,688790,昂瑞微,-1.55,1882395929.83,-10.4183924453,11.477,-119094565.84,-84.0459091538,-150.6292,27.998930278667,-11.06,1.235570210263,21.2557239765,半导体,2026-04-28
2646,688786,悦安新材,0.58,437531479.81,4.7284063771,-0.6724,82822793.29,17.82,-8.6322,5.366092428593,11.15,1.145860266289,39.7271849206,金属新材料,2026-04-28
2647,688785,恒运昌,2.24,529470114.6,-2.0932741099,31.7704,113840339.46,-19.57,0.1554,15.761968945776,15.42,1.670000209962,47.9651078441,其他电源设备Ⅱ,2026-04-28
2648,688768,容知日新,0.96,645598022.46,10.5985134375,90.687,84250661.7,-21.64,353.0584,12.546966030518,7.85,0.965140843008,63.1095631036,通用设备,2026-04-28
2649,688765,禾元生物,-0.555,47861353.23,89.8046100702,305.7448,-157037347.83,-3.7453253888,9.7789,8.105988879776,-16.92,-0.358934168895,37.0909378694,生物制品,2026-04-28
2650,688759,必贝特,-0.4,,,,-154016445.24,-175.0378402685,-38.6262,3.708449554744,-25.38,-0.227742039267,,化学制药,2026-04-28
2651,688728,格科微,0.02,7781803637.0,21.9097294763,-1.2948,50509123.0,-72.96,-98.4311,3.021480381219,0.65,0.636342319985,19.4590830434,半导体,2026-04-28
2652,688727,恒坤新材,0.25,658881475.43,20.2472781277,-9.3058,97792251.4,0.9,-26.0654,5.573478034455,6.0,0.313093808438,44.8414487305,半导体,2026-04-28
2653,688708,佳驰科技,1.1,1107276804.64,15.7210719308,43.1501,440375066.7,-14.87,41.599,8.756770653084,13.34,0.257842884103,66.6788917944,航空装备Ⅱ,2026-04-28
2654,688700,东威科技,0.41,1098386778.65,46.4520576936,8.8906,120936915.08,74.58,-17.0178,6.139728342257,6.79,0.820850122533,34.4015198521,专用设备,2026-04-28
2655,688695,中创股份,-0.33,148554373.04,-23.5255883008,87.4233,-27668618.25,-171.46,29.5765,9.073839506281,-3.5,-0.222865362981,84.2509280466,软件开发,2026-04-28
2656,688669,聚石化学,-1.28,3930819157.74,-3.6612667588,-1.9327,-154880365.96,34.4135335928,-5650.4427,9.451991349879,-12.62,2.383818487589,12.3547601602,塑料,2026-04-28
2657,688653,康希通信,-0.1041,683338409.86,30.7108114674,-20.7269,-43630391.57,42.6876696066,-126.1783,3.373917965228,-3.0,-0.090602107685,23.7255002705,半导体,2026-04-28
2658,688623,双元科技,1.07,341824616.4,-11.4978973035,13.3032,62512790.31,-28.03,-32.9627,35.827116203521,2.94,2.037326062726,37.3710536665,自动化设备,2026-04-28
2659,688616,西力科技,0.59,566442592.54,-3.518380278,7.2987,103954463.17,0.22,44.7157,4.958561624676,12.16,0.849146151681,33.1440198023,电网设备,2026-04-28
2660,688603,天承科技,0.6944,470964851.77,23.7196648249,13.3252,86679137.43,16.07,14.5835,9.583878602175,7.53,0.489396784629,40.0428808501,电子化学品Ⅱ,2026-04-28
2661,688592,司南导航,0.2,530407116.74,28.4709780781,322.8643,15752769.67,147.6607260929,292.108,11.884827910958,1.66,-0.451855107643,51.2792457031,通信设备,2026-04-28
2662,688583,思看科技,1.11,371319493.54,11.6468692077,12.6314,95894633.3,-20.44,-32.9289,13.306986752036,8.68,0.974243920701,74.1615299495,通用设备,2026-04-28
2663,688580,伟思医疗,1.44,462725664.61,15.6643778325,19.2206,138072645.5,35.41,9.4453,17.678013535957,8.31,1.845483269057,66.1880317462,医疗器械,2026-04-28
2664,688577,浙海德曼,0.45,878604252.19,14.8229141561,10.2964,49984606.77,93.52,-16.3239,9.147723846182,4.94,1.496296816107,25.8772660584,通用设备,2026-04-28
2665,688566,吉贝尔,1.31,966065359.49,7.755519686,4.8557,261606151.89,19.28,35.9614,12.184978843119,11.16,1.245060196475,89.4603279954,化学制药,2026-04-28
2666,688560,明冠新材,-0.75,719597123.5,-16.7014185306,17.466,-141571108.39,-111.0566855237,-220.7875,12.846160124664,-5.31,-1.428960381739,-4.0973374625,光伏设备,2026-04-28
2667,688515,裕太微,-1.68,616595478.58,55.6169232574,38.0542,-133731554.72,33.6906753803,73.2668,18.82663610825,-8.6,-2.17429467425,43.5387059192,半导体,2026-04-28
2668,688507,索辰科技,0.36,465808815.32,22.9652594061,641.1451,31502214.9,-24.0,455.1845,32.045254278972,1.1,0.675695698978,68.1613493235,软件开发,2026-04-28
2669,688506,百利天恒,-2.61,2520113323.01,-56.7192948786,-76.0269,-1053617853.77,-128.42,-189.6807,16.040431201139,-24.55,-1.93375820785,90.7782396181,生物制品,2026-04-28
2670,688472,阿特斯,0.28,40255735859.24,-12.8003298463,-12.0678,1015771417.47,-54.8,-89.595,6.421486565799,4.41,1.942048606905,10.365308179,光伏设备,2026-04-28
2671,688383,新益昌,-1.26,726849869.12,-22.1680136455,-30.6194,-127195819.84,-414.39,-2696.7168,12.084590936577,-9.7,0.371406201583,29.3433208151,专用设备,2026-04-28
2672,688376,美埃科技,0.9,1929073867.39,11.9690823164,-19.7376,121093873.34,-36.93,-146.1692,14.236614133694,6.57,2.242836714199,25.9168295689,环保设备Ⅱ,2026-04-28
2673,688283,坤恒顺维,0.39,242693452.74,7.1184723844,55.347,46780040.5,26.32,53.9122,8.094042760837,4.77,0.439034900328,62.5815615688,通信设备,2026-04-28
2674,688281,华秦科技,1.13,1243760802.87,9.1740978533,55.1385,307228073.14,-25.78,-34.0231,17.300953238715,6.62,2.079092170499,43.3933628423,航空装备Ⅱ,2026-04-28
2675,688261,东微半导,0.38,1252687576.17,24.8666837997,-16.8857,46210361.99,14.85,-111.1582,24.12078206257,1.58,-1.564179281946,16.2318357688,半导体,2026-04-28
2676,688253,英诺特,1.06,422030254.41,-32.0827842751,69.7894,144473257.29,-41.48,117.1552,14.980323701364,7.19,1.4098811626,78.2760728142,医疗器械,2026-04-28
2677,688251,井松智能,0.31,1035035876.48,23.8039748107,122.8454,31596153.59,-26.37,210.7855,8.544710367683,3.72,1.829949867332,17.9104405048,IT服务Ⅱ,2026-04-28
2678,688229,博睿数据,-2.22,126670580.53,-9.8789588214,-16.6742,-96835025.9,15.9232236322,-253.938,8.193029891216,-25.15,-1.235369109009,68.6146347923,IT服务Ⅱ,2026-04-28
2679,688209,英集芯,0.41,1609228659.14,12.4928573397,-5.7235,177974383.61,43.24,1.5694,5.056405770582,8.58,0.063212323443,34.3806555847,半导体,2026-04-28
2680,688201,ST信安,0.0648,541926391.27,8.2633920663,86.4213,20540594.17,142.9561633394,570.0781,4.127807729294,1.59,0.110035341148,69.2386322358,软件开发,2026-04-28
2681,688196,卓越新能,1.28,2876010195.36,-19.2885853047,-48.255,154553518.54,3.71,-125.6399,25.063892317836,5.36,-0.707013204533,11.2336201475,化学制品,2026-04-28
2682,688179,阿拉丁,0.31,695723919.66,30.3939150219,49.1782,102059894.41,3.34,51.2099,2.759337535392,8.92,1.204336615658,63.9765210441,化学制品,2026-04-28
2683,688177,百奥泰,-0.8,935217111.71,25.8422796645,4.1086,-331940823.75,34.952312925,-9.2566,0.908111725512,-61.23,-0.198299056318,78.9118628123,生物制品,2026-04-28
2684,688170,德龙激光,0.25,787447238.05,10.1029714219,102.2232,25847930.53,174.9191468267,3200.6467,12.166386573336,2.08,0.479534354876,40.8800550469,自动化设备,2026-04-28
2685,688153,唯捷创芯,0.1,2320962267.77,10.3622375238,32.9611,43632306.42,283.9075529424,94.3008,9.350008791624,1.09,1.79961113948,25.2982300218,半导体,2026-04-28
2686,688128,中国电研,1.32,4766071668.05,5.3808977185,12.716,534455183.82,14.43,25.0053,8.815671572163,15.82,2.999635548727,34.1542304265,专用设备,2026-04-28
2687,688113,联测科技,1.4,497473312.84,0.9028966942,46.9445,90125984.35,9.24,-35.3436,15.36776879664,9.38,1.749191549792,41.5247175915,专用设备,2026-04-28
2688,688102,斯瑞新材,0.2,1571594825.47,18.1933433477,-1.0365,147598028.76,29.2,20.3349,2.496677337308,10.98,0.189520223979,24.3190543031,金属新材料,2026-04-28
2689,688091,上海谊众,0.32,316076818.03,82.1424893709,-11.9185,64555772.15,825.49,9.8146,6.919612369574,4.5,-0.093771021497,83.1156136244,化学制药,2026-04-28
2690,688090,瑞松科技,0.09,944895619.4,6.5532761748,66.4845,11547468.82,2.66,464.925,7.385134193523,1.28,0.673902344449,20.2969489817,自动化设备,2026-04-28
2691,688087,英科再生,1.53,3546216993.66,21.2903872919,5.0206,285734507.57,-7.02,-26.0762,14.548042210299,10.66,2.929922117505,24.6015565923,家居用品,2026-04-28
2692,688085,三友医疗,0.19,542792475.29,19.6644716274,6.7889,63100172.69,450.2,-95.5915,6.311888651209,3.12,0.203887206891,74.9048193737,医疗器械,2026-04-28
2693,688084,晶品特装,-0.23,292331645.4,78.5351059564,-40.8083,-16777629.62,70.6648783786,-250.0432,20.366911273925,-1.08,0.833791501338,20.6470674659,军工电子Ⅱ,2026-04-28
2694,688078,龙软科技,-0.73,153853416.56,-53.1794732125,-12.083,-53520980.77,-262.04,-131.2666,9.277562791077,-7.56,0.65603464928,24.0920161923,软件开发,2026-04-28
2695,688072,拓荆科技,3.32,6519094874.63,58.8684826859,1.4573,926703966.52,34.67,-19.9081,23.41093170285,15.77,12.867974992515,34.9522590568,半导体,2026-04-28
2696,688056,莱伯泰科,0.6,401080039.5,-5.4079089188,25.0768,40396456.38,3.19,-31.4671,12.012476911591,4.98,0.563812125903,45.3019815113,通用设备,2026-04-28
2697,688029,南微医学,3.05,3183783900.37,15.5456037846,-1.4623,570327371.0,3.09,-58.1426,21.988288200516,14.25,3.66225815774,64.0941264146,医疗器械,2026-04-28
2698,688015,交控科技,0.83,2530238908.78,15.7562694161,93.2346,156428924.49,87.18,109.5561,14.140041987963,6.01,0.117504329403,35.5806857141,轨交设备Ⅱ,2026-04-28
2699,688010,福光股份,0.08,676156180.95,8.8135277506,10.8305,12646578.23,26.93,427.2863,10.790711192686,0.74,0.012988204812,20.1578219382,光学光电子,2026-04-28
2700,605500,森林包装,0.15,2792113766.46,18.1766499944,-1.184,61234709.0,-68.34,3487.0459,6.238433254609,2.37,0.172918333108,6.1514769933,造纸,2026-04-28
2701,605488,福莱新材,0.28,2855692496.22,12.4035387799,-0.4378,77280385.75,-44.48,-7.2063,5.539544894019,5.1,0.965973694062,13.2884159741,塑料,2026-04-28
2702,605378,野马电池,0.25,1239704403.84,-4.5384661421,-52.2503,58239782.4,-61.88,-85.0868,4.790203299299,4.62,0.628692232799,14.2010934506,电池,2026-04-28
2703,605358,立昂微,-0.21,3590918998.77,16.1239103396,-2.2954,-142444238.63,46.40058066,-280.8776,10.384924653019,-1.96,1.249139414473,9.8618178327,半导体,2026-04-28
2704,605337,李子园,0.52,1295624289.18,-8.441129129,-8.4617,196288199.76,-12.29,-6.6026,4.145082521629,11.58,0.71474336157,39.2762437984,饮料乳品,2026-04-28
2705,605318,法狮龙,-0.05,523822217.72,-14.0720001947,2.7372,-6668153.49,76.9963195855,-184.7044,5.095212568334,-1.01,0.439846483582,22.0894631567,装修建材,2026-04-28
2706,605266,健之佳,1.0,8920969592.77,-3.8983364896,13.3717,148149264.09,15.63,68.4267,17.296061582643,5.5,7.57006731023,36.1411662492,医药商业,2026-04-28
2707,605259,绿田机械,1.42,2523101192.38,12.1719909795,13.5597,245527020.66,31.95,-24.5268,10.665314282873,13.82,1.827107590909,20.2958918571,专用设备,2026-04-28
2708,605196,华通线缆,0.56,7529828463.85,18.6389866415,13.9507,285694014.24,-10.53,-76.2676,6.530940823099,8.75,0.07502282016,15.2099923407,电网设备,2026-04-28
2709,605089,味知香,0.5032,702145427.06,4.4802770008,-8.9649,68748065.57,-21.46,-24.3303,9.005873915725,5.58,1.228197724348,20.6348549682,食品加工,2026-04-28
2710,605080,浙江自然,1.36,1023506474.09,2.1110963403,55.0231,191419579.57,3.39,-75.6317,15.564237993501,9.03,1.44313891291,32.2966480895,文娱用品,2026-04-28
2711,605055,迎丰股份,-0.13,1594539311.15,0.9986985304,23.9844,-54978192.54,-224.44,45.3006,2.349414096636,-4.99,1.448136222295,10.9268535138,纺织制造,2026-04-28
2712,605009,豪悦护理,1.08,3755921057.17,28.2196152172,8.2408,231977587.21,-40.14,-47.852,15.880370634618,6.91,1.104540653993,31.5053950128,个护用品,2026-04-28
2713,603979,金诚信,3.75,13893968306.98,39.7445221113,9.5074,2338703276.64,47.66,-8.7929,17.559012515566,23.29,7.017547077039,33.8176988735,工业金属,2026-04-28
2714,603936,博敏电子,0.01,3612047156.12,10.5871242181,14.9254,6611722.13,102.8019459002,-1599.9824,6.84504946391,0.16,0.698581360293,14.4683191919,元件,2026-04-28
2715,603915,国茂股份,0.36,2645841188.35,2.1785238484,-5.4661,235032677.99,-19.93,-36.7665,5.691804988431,6.31,0.374346766231,20.5728679388,通用设备,2026-04-28
2716,603908,牧高笛,-0.37,1012027137.74,-22.4029062243,-9.3507,-34188371.41,-140.82,-570.5327,5.015579762442,-6.66,1.058277801275,28.6063561326,服装家纺,2026-04-28
2717,603858,步长制药,0.3416,11875013010.12,7.8978221733,21.4525,360784856.21,165.1473815507,-310.9275,9.493818928255,3.58,1.097877604468,62.9474900925,中药Ⅱ,2026-04-28
2718,603838,*ST四通,-0.2537,356401105.62,24.9576417067,-1.6748,-81179506.77,-245.9101004943,-129.2122,2.783047416192,-8.7176,-0.336818453609,-3.5992455741,家居用品,2026-04-28
2719,603828,*ST利达,-0.39,1544043807.57,-37.2291905322,21.5775,-234160988.42,-2828.17,-24.2482,0.854097791718,-37.4,-0.405316542889,4.0824826842,装修装饰Ⅱ,2026-04-28
2720,603815,交建股份,-1.27,3848107566.44,-7.7900348389,-21.8216,-783230354.94,-701.37,-3857.3023,2.449135801089,-39.94,-0.515896348509,9.9688153178,基础建设,2026-04-28
2721,603810,丰山集团,0.24,1217861584.83,16.6848011651,2.8375,38991151.25,200.95,-127.9431,9.256541223976,2.44,-0.23386541863,14.3062686984,农化制品,2026-04-28
2722,603776,永安行,-0.89,411599030.53,-10.0968541464,-24.1393,-227582325.37,-233.1899870263,-3938.8007,12.21012281062,-7.05,0.439814140997,-4.0560168469,摩托车及其他,2026-04-28
2723,603768,常青股份,-0.86,3526549480.94,3.4477918922,0.0319,-205134448.47,-400.96,-188.4957,9.196639634174,-8.83,-0.759700905492,11.9381500182,汽车零部件,2026-04-28
2724,603709,中源家居,-0.23,1622713135.94,1.3233482147,23.8723,-28254216.81,32.3074627683,-36.8049,4.011517599296,-5.47,0.770157014274,20.878218577,家居用品,2026-04-28
2725,603681,永冠新材,0.67,6690777820.27,7.8289227235,-3.6274,124014168.1,-24.05,-84.6154,13.55509270079,4.75,2.734038499947,7.6348435308,化学制品,2026-04-28
2726,603679,华体科技,-0.7634,469254666.38,27.7862425481,-47.5884,-125728136.83,-87.825121289,-118.3359,4.293747697757,-16.4222,-0.532197175295,10.5198736181,光学光电子,2026-04-28
2727,603667,五洲新春,0.25,3343294331.79,2.4121273324,-10.9803,91389934.68,0.02,-130.5825,8.15441471292,3.1,0.646359211619,18.0506615266,通用设备,2026-04-28
2728,603662,柯力传感,1.21,1558438867.2,20.3310581834,20.2854,340551270.86,30.73,6.4162,9.79504244691,12.13,1.37609147945,44.829634727,通用设备,2026-04-28
2729,603657,春光科技,-0.08,2561106041.24,20.6678175111,12.3834,-10458039.89,-173.06,-500.8111,6.846821351571,-1.12,0.67140260352,11.2887243946,家电零部件Ⅱ,2026-04-28
2730,603655,朗博科技,0.43,270029278.47,16.7088503252,1.9288,45246076.72,62.04,-4.3322,5.354847688774,8.12,0.387484873302,39.5701728366,汽车零部件,2026-04-28
2731,603633,徕木股份,-0.35,1519714476.75,3.6916493494,-2.2214,-148534846.76,-302.1,-718.9284,4.165141103382,-7.99,0.01296791751,13.3141540556,消费电子,2026-04-28
2732,603630,拉芳家化,-0.14,818305201.18,-7.922816443,-11.7939,-31154170.3,-175.31,-805.3896,8.289013159501,-1.65,0.322132796589,49.1146281376,化妆品,2026-04-28
2733,603629,利通电子,1.12,3307399770.8,47.1551406323,-10.7302,292589095.99,1088.59,-53.5135,7.416352752916,16.18,3.57348784027,24.7963163918,消费电子,2026-04-28
2734,603613,国联股份,1.83,50981355843.72,-4.858583945,-17.1728,1322160820.05,-9.12,-47.3274,12.6296271638,15.62,0.83470937172,6.4824066983,互联网电商,2026-04-28
