序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
4676,603365,水星家纺,0.4,978962043.06,5.7431467357,-36.9539,105122510.49,17.09,-39.7945,12.341946992662,3.3,-0.604225000276,46.2928121517,服装家纺,2026-04-24
4677,603353,和顺石油,0.13,698637838.5,-8.8960038559,53.2247,22069666.88,75.29,150.8255,9.348835027631,1.38,-0.402799287227,8.6798972083,炼化及贸易,2026-04-24
4678,603325,博隆技术,0.411,277689586.08,-15.4070981485,-30.49,32880770.68,-68.48,-62.7231,34.628941185941,1.19,-2.048604745638,20.1098525833,专用设备,2026-04-24
4679,603318,水发燃气,0.01,517961986.49,-17.6097259404,-30.297,5268495.82,-72.25,115.7999,3.388624607111,0.35,-0.036239139673,12.5821728486,燃气Ⅱ,2026-04-24
4680,603308,应流股份,0.18,888722795.32,34.1320827838,11.4099,120165239.96,30.55,119.5465,7.487108063854,2.35,-0.226190297413,33.7236123028,通用设备,2026-04-24
4681,603303,得邦照明,0.0948,992794865.11,-0.4869960211,-4.4075,44323507.6,-28.34,-33.9404,6.753018107502,1.38,0.173776336171,15.9442954333,照明设备Ⅱ,2026-04-24
4682,603301,振德医疗,0.2,1000414155.6,0.8924583337,-12.6536,54448031.38,6.26,-5.5232,21.535735019323,0.95,0.021642315539,34.5744317695,医疗器械,2026-04-24
4683,603298,杭叉集团,0.36,4916516338.56,10.3465172552,30.5139,471607407.15,9.17,7.5359,9.189636271646,4.0,0.162045048411,22.4953340186,工程机械,2026-04-24
4684,603297,永新光学,0.42,263962615.85,20.1314027251,-9.4148,46136407.56,-17.1,-32.9593,18.966379764496,2.22,0.17997209688,36.7566176322,光学光电子,2026-04-24
4685,603238,诺邦股份,0.17,706714060.89,16.2090554169,-17.0591,31038278.67,2.0,45.1635,8.426016637354,2.1,0.138628350337,15.7365867038,个护用品,2026-04-24
4686,603236,移远通信,0.49,6749238340.99,29.2612610773,4.6448,141326852.47,-33.3,36.4207,24.305363557508,2.08,-1.464513132547,17.0881051285,通信设备,2026-04-24
4687,603233,大参林,0.45,6973247597.45,0.2479062084,-6.1972,511142374.93,11.12,231.373,6.744945706827,6.3,0.849848321646,36.0450323895,医药商业,2026-04-24
4688,603217,元利科技,0.29,596552172.28,9.5797611752,14.0108,60713538.37,30.3,49.2749,16.640673611787,1.77,-0.465467680679,19.7560153338,化学制品,2026-04-24
4689,603205,健尔康,0.18,238065110.44,-1.174673989,-20.3807,27478419.23,-4.61,-21.5497,9.760789924103,1.82,0.180160928333,25.0273732929,医疗器械,2026-04-24
4690,603203,快克智能,0.31,333107873.98,33.0852519204,22.3106,77071438.31,16.15,228.3409,5.908830437269,5.3,0.211219341823,49.7633357475,自动化设备,2026-04-24
4691,603202,天有为,0.79,803770884.85,-22.9179798798,-21.0415,126917629.77,-47.18,-11.2681,42.9640682015,1.86,0.896122893375,32.5849903096,汽车零部件,2026-04-24
4692,603199,九华旅游,0.6285,234988042.09,0.1669465705,11.602,69556976.06,1.31,116.5568,15.55590020618,4.12,0.507100587459,54.6533569358,旅游及景区,2026-04-24
4693,603173,福斯达,0.58,609190619.87,2.5249007056,-29.2827,92468454.16,-20.12,20.8241,12.984627696,4.54,1.496440362375,27.263503262,专用设备,2026-04-24
4694,603160,汇顶科技,0.25,969130944.69,-8.9504627337,-20.2227,117189625.48,-40.01,-26.9792,20.133457492351,1.25,-0.093523116165,40.8903439996,半导体,2026-04-24
4695,603153,上海建科,0.03,935894523.76,0.3478226778,-52.7759,13313425.96,30.71,-94.9366,9.480937883601,0.34,-1.393463635971,27.2551438762,工程咨询服务Ⅱ,2026-04-24
4696,603139,康惠股份,0.21,93356277.28,-23.0706087025,-18.9239,20879805.27,221.12,110.3906,5.464564001001,3.75,0.325755823789,33.9349749508,中药Ⅱ,2026-04-24
4697,603122,合富中国,-0.02,154325995.54,-12.1829312149,19.7004,-8285101.28,-38.0575913608,61.0238,2.622263365759,-0.79,-0.142681925583,17.4012601675,医疗服务,2026-04-24
4698,603121,华培动力,-0.01,295162473.03,6.8822805354,-4.155,-3488175.54,-124.19,95.0659,3.241116729157,-0.32,0.125859508823,18.8210708393,汽车零部件,2026-04-24
4699,603111,康尼机电,0.07,905113694.71,3.8583757975,-16.6893,55794040.43,9.42,-38.5929,4.772313918547,1.37,-0.526247548846,30.1790035425,轨交设备Ⅱ,2026-04-24
4700,603097,江苏华辰,0.0,250532598.89,-13.3342616862,-69.189,130442.46,-99.37,107.1871,6.531518485423,0.01,-0.374919946276,19.428206555,电网设备,2026-04-24
4701,603066,音飞储存,0.424,304520863.19,38.6497207884,-46.3738,124737712.9,283.5,525.8469,5.186866988143,8.46,0.089999927255,23.4200144919,物流,2026-04-24
4702,603041,美思德,0.08,190658591.22,14.377563202,25.3175,14247574.7,17.73,23.8308,8.34835582367,0.94,0.059453101489,20.3952667232,化学制品,2026-04-24
4703,603016,新宏泰,0.04,129833640.03,-4.6722602346,-10.0829,6617013.64,-55.47,-58.3063,5.711856475229,0.78,-0.103350015524,24.6716341717,电网设备,2026-04-24
4704,603012,创力集团,0.04,427717591.33,21.5844226044,-45.4067,23264311.06,-38.2,29.1553,5.942853120742,0.61,-0.022823456721,35.0014551318,专用设备,2026-04-24
4705,603006,联明股份,0.09,232900404.65,36.7427635275,-14.018,22063164.84,109.03,-35.0296,5.348881187591,1.64,0.097313780714,24.5489936765,汽车零部件,2026-04-24
4706,601860,紫金银行,0.12,1165961000.0,2.2162199598,37.9865,428593000.0,1.62,956.5847,5.584441608065,2.09,-1.325286964871,,银行Ⅱ,2026-04-24
4707,601798,蓝科高新,0.035,117830458.77,-8.8959109167,-70.7924,12300161.28,89.69,-19.7533,3.650272009111,0.955,-0.12779605528,32.5213490298,专用设备,2026-04-24
4708,601728,中国电信,0.08,131393926307.26,-2.3157508458,1.3414,7350127688.98,-17.08,204.806,5.117941344329,1.58,0.253696779923,28.1236717745,通信服务,2026-04-24
4709,601609,金田股份,0.1,36475603004.99,33.6828294852,9.5389,170265976.04,12.91,3.8429,5.85429961785,1.64,-2.224915327808,2.1839306886,工业金属,2026-04-24
4710,601600,中国铝业,0.323,58494089000.0,4.8488062761,-9.4652,5527245000.0,56.35,206.7564,4.700980899356,7.11,0.634301101413,25.8276096923,工业金属,2026-04-24
4711,601566,九牧王,0.12,946493922.7,5.7448159182,11.9556,69425814.07,-63.79,540.9192,7.111332587599,1.71,0.36016248671,65.0965760512,服装家纺,2026-04-24
4712,601519,大智慧,-0.015,181490401.8,9.8792665106,-30.9425,-29585440.17,-1344.05,-104.5552,0.652147839058,-2.25,-0.029239600188,59.0225629001,软件开发,2026-04-24
4713,601311,骆驼股份,0.14,3851957731.87,-6.878743318,-7.434,159264795.06,-32.71,-27.2668,8.726422525502,1.57,-0.230377470328,16.7654528163,电池,2026-04-24
4714,601229,上海银行,0.45,14175085000.0,4.2504204374,4.0715,6333618000.0,0.66,3.5173,17.781566748666,2.54,-0.009568500793,,银行Ⅱ,2026-04-24
4715,601128,常熟银行,0.36,3171012000.0,6.7443239064,23.5245,1204118000.0,11.1,39.7038,9.660381224419,3.75,-1.730725401657,,银行Ⅱ,2026-04-24
4716,600989,宝丰能源,0.5,13236777393.86,22.8956954811,5.956,3660674643.2,50.23,52.5022,7.106800034381,7.28,0.758614691187,37.4042878597,化学原料,2026-04-24
4717,600987,航民股份,0.136,2046381674.28,-30.6069541946,-20.8568,138933935.64,2.15,-44.8622,6.697155663716,2.05,-0.160594691004,17.1094222696,纺织制造,2026-04-24
4718,600983,惠而浦,0.12,966340350.76,-20.4428884678,-19.4613,95196925.46,-17.87,-53.0915,4.009503318659,3.15,0.017191854238,17.3937709574,白色家电,2026-04-24
4719,600981,苏豪汇鸿,-0.01,12904024128.62,16.3973564491,-22.8285,-32955614.5,-141.0264577412,8.5897,2.221196469339,-0.66,-0.479380531922,3.0897208331,贸易Ⅱ,2026-04-24
4720,600971,恒源煤电,0.0254,1630984972.79,38.3488725866,-6.8624,30522741.03,12.29,133.1651,9.894614311045,0.26,0.630517907642,27.0591172588,煤炭开采,2026-04-24
4721,600966,博汇纸业,0.0414,4460463812.98,-2.2722994007,-5.2475,55374473.33,3.75,62.7595,5.595292171671,0.74,0.638120965843,9.2237097811,造纸,2026-04-24
4722,600927,永安期货,0.13,437372639.06,138.831045568,106.7245,193986465.11,506.59,9.637,9.205055724654,1.45,0.450315899691,,多元金融,2026-04-24
4723,600901,江苏金租,0.14,1798361998.69,16.4593071813,22.2478,821834701.53,6.49,3.4004,4.465594632434,3.23,-0.330095949442,,多元金融,2026-04-24
4724,600880,博瑞传播,0.01,124977619.81,-32.36,497.6506,6988029.25,24.64,130.5348,2.745807214145,0.23,-0.010580413165,41.4503468338,教育,2026-04-24
4725,600874,创业环保,0.176,1148905734.25,4.215893266,-12.4948,276377880.99,8.49,72.2136,6.708847959809,2.66,-0.078983426595,39.4202687182,环境治理,2026-04-24
4726,600791,京能置业,-0.16,345952782.44,9.6779442576,-53.7808,-74413345.24,30.586935337,91.7307,-1.33887709157,-5.17,-0.459594176493,18.0810172183,房地产开发,2026-04-24
4727,600777,新潮能源,0.021,1517320178.16,-29.8524704313,-6.0677,142747547.63,-75.82,215.6412,3.261806188592,0.6156,0.1294354214,30.4726284897,油气开采Ⅱ,2026-04-24
4728,600769,祥龙电业,0.0127,18070561.28,0.1707185854,-8.73,4750455.06,4.7,161.7224,0.337994519107,3.82,0.013020599306,38.2229575107,环境治理,2026-04-24
4729,600733,北汽蓝谷,-0.14,4099291897.12,8.6515203991,-67.3518,-870435547.67,8.704008261,23.4883,0.945828793788,-19.44,-0.307234388173,3.0375542895,乘用车,2026-04-24
4730,600719,大连热电,0.234,356063426.09,-0.5933053037,58.5195,94853331.05,58.75,431.1472,0.996485389531,26.78,-0.164488574235,26.1031460295,电力,2026-04-24
4731,600710,苏美达,0.24,31135392573.38,20.763399679,2.459,310903103.26,5.58,23.4048,6.554506339109,3.53,-0.079213202445,5.8115173566,贸易Ⅱ,2026-04-24
4732,600694,大商股份,0.8,1976419583.36,2.6603577157,44.1813,274526114.08,3.58,503.3064,26.558132918006,3.05,1.540479332475,42.2135993872,一般零售,2026-04-24
4733,600667,太极实业,0.06,6657801346.7,-0.9107242054,-17.6878,129124367.92,9.48,1922.5693,4.180092593767,1.49,-0.175623792307,6.900597396,工程咨询服务Ⅱ,2026-04-24
4734,600662,外服控股,0.1039,6641278701.82,5.8541678287,19.3667,236527751.5,12.19,80.4027,2.374565738408,4.46,-0.321368191495,7.8256992061,专业服务,2026-04-24
4735,600612,老凤祥,1.0458,13742215546.74,-21.5685807549,184.9946,547053537.21,-10.76,72.3404,26.245086354456,4.06,-4.490743627567,12.7455557675,饰品,2026-04-24
4736,600603,广汇物流,0.01,562966246.02,-22.8736241738,-14.3474,14713344.44,-92.9,-70.3527,6.186067397443,0.2,0.330436448401,31.0079307603,物流,2026-04-24
4737,600566,济川药业,0.44,1207498577.63,-20.839974115,-47.1921,400141867.56,-9.13,-47.0284,16.262812513371,2.7,0.955165180269,82.1244147009,中药Ⅱ,2026-04-24
4738,600549,厦门钨业,0.6972,15743173489.11,86.9907416614,10.3723,1106815989.81,189.14,109.7884,11.527089364408,6.24,-1.618720605446,21.0037881287,小金属,2026-04-24
4739,600546,山煤国际,0.22,4967766759.45,30.0243806551,-20.2862,428541995.49,68.1,256.7315,8.42605756777,2.62,0.575915424036,38.8429670411,煤炭开采,2026-04-24
4740,600536,中国软件,-0.08,709493729.57,10.7721141982,-62.7449,-73716309.35,8.57,-217.709,3.764673192113,-2.08,-1.032776397546,52.0332093003,IT服务Ⅱ,2026-04-24
4741,600499,科达制造,0.308,4726615100.0,25.4774604405,-1.2023,586622500.0,69.1,267.2811,6.8588258546,4.56,0.453725473963,34.3741507533,专用设备,2026-04-24
4742,600433,冠豪高新,0.1029,1723886611.33,10.736404203,-10.1056,180077797.53,27725.76,186.0216,2.520924013963,4.17,-0.136491682102,6.4336453918,造纸,2026-04-24
4743,600429,三元股份,0.067,1720530825.46,4.4609375777,17.0977,100365164.16,14.28,121.7404,3.215114260545,2.096,0.040025278994,23.0504294693,饮料乳品,2026-04-24
4744,600397,江钨装备,0.0013,64559864.24,-92.7614844504,-47.6294,1333072.42,101.1342334536,-91.352,0.195017597208,0.69,0.013201008099,27.6616271583,专用设备,2026-04-24
4745,600335,国机汽车,0.0844,6889945186.79,-16.2278805289,-32.2973,125988512.2,-5.82,108.7113,7.803364992868,1.08,1.347384676157,10.4514189891,汽车服务,2026-04-24
4746,600333,长春燃气,0.03,728623912.21,3.196160171,-30.787,19188849.49,1600.34630366,-59.7248,3.180157540732,1.0,-0.1804418436,19.2128285957,燃气Ⅱ,2026-04-24
4747,600293,三峡新材,-0.02,158735069.55,-26.4879015685,-45.5118,-24968878.51,-340.41,-184.8181,1.469773952015,-1.45,-0.056078937728,7.4478685356,玻璃玻纤,2026-04-24
4748,600268,国电南自,0.04,1633663572.36,-11.889610935,-51.0346,42054122.95,41.1,-84.3948,3.71973326073,1.12,-0.905269206809,24.9185725713,电网设备,2026-04-24
4749,600265,*ST景谷,-0.01,30038178.01,-52.0128864596,-45.0851,-1048509.59,93.5452016208,96.7932,1.631078791911,-0.49,0.039977905008,30.6100005032,林业Ⅱ,2026-04-24
4750,600256,广汇能源,0.037,6858971181.46,-22.9496587949,-13.2853,236387265.25,-65.9,-29.0916,3.818898176032,0.97,0.228477339719,17.7633569449,煤炭开采,2026-04-24
4751,600235,民丰特纸,-0.003,334213466.4,11.2481602672,5.8408,-1222603.76,-123.96,48.1376,4.297352566695,-0.08,-0.151356893794,10.6694482943,造纸,2026-04-24
4752,600216,浙江医药,0.3,2190864565.87,-2.860908303,0.2544,287012403.51,-29.84,580.2134,11.689045442257,2.59,0.104005699132,35.0551583313,化学制药,2026-04-24
4753,600202,哈空调,-0.0797,162440377.24,-12.297299366,-76.6579,-30541245.92,-211.8074513618,-198.113,2.114537263998,-3.71,-0.237247227109,6.6080620978,通用设备,2026-04-24
4754,600123,兰花科创,-0.0186,2410329902.52,9.9385230881,6.8445,-27459242.12,-182.28,95.0114,10.259260431386,-0.18,0.121019420996,23.7979883949,煤炭开采,2026-04-24
4755,600109,国金证券,0.188,2428989586.06,28.8273507248,5.3898,692334389.42,18.83,20.0793,9.74670738611,1.93,4.706563774222,,证券Ⅱ,2026-04-24
4756,430558,均信担保,0.0066,15682074.18,-29.0569506708,-35.2548,4718615.07,-35.48,21244.1684,1.619066808795,0.41,-0.008638510109,,,2026-04-24
4757,400145,网力3,-0.0509,2782702.99,-41.633818412,-90.2333,-60823388.87,-15.12,73.5206,-3.5510493594,,0.001256786027,72.9322718699,,2026-04-24
4758,400101,秋林3,-0.02,50503887.24,-3.2492207951,27.7299,-12189344.19,-0.21,30.422,-4.174968064575,,-0.000585868568,52.599561265,,2026-04-24
4759,301630,同宇新材,1.1261,332980428.47,20.467698558,9.7593,45043110.04,35.88,83.0909,43.757130008,2.61,1.3608516365,23.483367728,电子化学品Ⅱ,2026-04-24
4760,301628,强达电路,0.3,252257901.68,25.3403297714,2.0606,22627377.25,-14.51,-7.883,15.852491666423,1.91,0.06642095739,25.5783834997,元件,2026-04-24
4761,301617,博苑新材,0.3819,391129978.36,22.1378887348,-0.019,51036342.98,3.99,28.1192,13.322725212661,2.91,0.027866069365,20.3155986977,化学制品,2026-04-24
4762,301601,惠通科技,-0.0125,54060545.03,-64.2972559918,-66.1156,-1759027.64,-121.7,-103.3436,9.451613515803,-0.13,-0.6178286959,36.5044025713,专用设备,2026-04-24
4763,301587,中瑞股份,0.1026,188748762.65,34.8547752266,-0.5051,15070360.75,100.33,-42.205,13.545892537089,0.75,-0.229853654403,28.3378285182,电池,2026-04-24
4764,301575,艾芬达,0.34,302336626.65,36.9014963631,-0.7528,29083727.25,17.28,54.8793,16.393118652129,2.07,-0.2406555934,22.9464238351,家居用品,2026-04-24
4765,301567,贝隆精密,0.06,95149600.3,11.1855323468,-4.1531,4095769.86,-49.04,116.2555,10.092454990556,0.57,0.095268819167,21.2372162429,消费电子,2026-04-24
4766,301559,中集环科,0.04,557061603.25,-8.8616542073,-12.8194,22759451.48,1.7,72.9064,7.645359542033,0.5,-0.332235891033,13.6954759554,通用设备,2026-04-24
4767,301552,科力装备,0.27,141289159.83,-6.3192547316,-20.3926,25228580.73,-32.19,-22.8291,12.698268950315,2.11,0.368384011765,35.3118252313,汽车零部件,2026-04-24
4768,301550,斯菱智驱,0.17,212563584.79,8.7150933497,2.6675,39233022.1,-15.55,19.6596,8.07702181001,2.12,0.150001701567,31.3168327612,汽车零部件,2026-04-24
4769,301548,崇德科技,0.45,161637914.98,34.5703879366,-6.7004,39087992.96,40.56,20.3153,18.182272453908,2.5,-0.052027174598,40.9299179887,通用设备,2026-04-24
4770,301538,骏鼎达,0.4557,225961211.93,-1.4393323851,-24.2579,35728250.16,-24.1,-38.2849,18.761872457143,2.46,0.535991017219,38.1906947493,塑料,2026-04-24
4771,301536,星宸科技,0.52,993787883.46,49.3470027725,23.3181,220214457.13,330.29,107.3905,7.644697834201,6.81,-0.036709497939,46.0535806732,半导体,2026-04-24
4772,301515,港通医疗,-0.0069,50485892.96,107.8743711658,-86.6174,-662873.3,-141.98,-108.7646,12.2521590218,-0.05,-0.2133047518,16.5575581215,医疗器械,2026-04-24
4773,301507,民生健康,0.1762,317485567.9,16.9518445467,99.7017,62778343.85,0.12,1334.875,4.613370882777,3.86,0.31794780944,57.7757704148,化学制药,2026-04-24
4774,301505,苏州规划,0.02,39814366.47,-13.9114252836,-60.3433,2367904.97,-26.59,-82.3664,8.525269165799,0.24,0.08515808913,24.878430522,工程咨询服务Ⅱ,2026-04-24
4775,301446,福事特,0.2247,161075480.91,53.292141601,0.7023,23371288.23,-4.38,136.8257,11.666920104904,1.94,-0.112501503269,35.596619272,工程机械,2026-04-24
4776,301419,阿莱德,0.1031,97897869.94,25.0282660418,-18.739,12375005.32,19.88,8.9793,8.10373045,1.28,0.124482586917,36.1448229585,通信设备,2026-04-24
4777,301413,安培龙,0.03,261766246.62,0.1905068145,-18.548,3091832.33,-84.82,-82.4494,12.908353982087,0.24,-0.061685446996,25.6449217524,通用设备,2026-04-24
4778,301397,溯联股份,0.14,277480297.71,-18.2583541951,-36.0838,21101435.81,-37.03,-47.3505,13.002007678734,1.06,-0.06295567843,20.9757490533,汽车零部件,2026-04-24
4779,301393,昊帆生物,0.31,171932875.31,27.1568322126,2.6078,33444698.56,-3.89,116.999,22.119312873426,1.41,0.692906424815,35.5030674383,生物制品,2026-04-24
4780,301388,欣灵电气,0.05,114696288.49,17.1110569662,-6.9168,4955157.86,32.99,50.0903,9.61357427563,0.5,-0.226886885296,21.4376996795,电网设备,2026-04-24
4781,301386,未来电器,0.1077,121657877.65,-2.3566516151,-8.1691,15079727.96,-23.99,-40.1759,10.880830519571,1.0,-0.250671239143,22.6331594894,电网设备,2026-04-24
4782,301373,凌玮科技,0.35,148494817.3,35.5086791989,12.387,38280871.98,21.8,12.4636,15.669372264429,2.28,0.255236708583,46.3521739893,化学制品,2026-04-24
4783,301361,众智科技,0.1782,72521025.05,25.597572359,-16.5851,20732941.69,8.89,-19.7325,10.707224098387,1.68,-0.109600030945,58.3724315822,电网设备,2026-04-24
4784,301359,东南电子,0.04,70429486.94,0.7313707585,-30.206,5157407.96,-53.43,-52.3209,7.15332292055,0.6,-0.010486307665,19.1533566637,其他电子Ⅱ,2026-04-24
4785,301357,北方长龙,-0.1308,33914360.74,64.8809263414,-59.9842,-12453883.61,-145.62,-170.82,11.984143687185,-1.09,-0.212580788445,39.1724641129,地面兵装Ⅱ,2026-04-24
4786,301349,信德新材,0.3102,360783851.76,48.7019297478,13.2903,31311644.14,330.34,296.5218,27.102498872157,1.14,-1.573930870392,16.6483303665,电池,2026-04-24
4787,301328,维峰电子,0.17,172015502.28,18.5014257303,-13.868,18575467.16,-27.0,7.8086,18.140364689137,0.94,0.13321095832,36.8205053559,其他电子Ⅱ,2026-04-24
4788,301314,科瑞思,0.02,42516302.99,19.3330605352,-40.3045,1022102.86,-57.24,-88.0979,19.066417161086,0.09,-0.062244189864,20.0754281058,通信设备,2026-04-24
4789,301307,美利信,-0.25,1023952482.52,16.1817188073,-3.6949,-53531321.49,10.94,84.7904,11.594147082669,-2.17,0.248615593162,11.2486825723,通信设备,2026-04-24
4790,301299,卓创资讯,0.31,91488649.65,15.0620817086,-1.9151,18632085.76,0.24,15.583,10.082724631405,3.12,0.101704159584,64.4703963231,数字媒体,2026-04-24
4791,301298,东利机械,0.0298,149009312.95,-3.3865274766,-5.1769,4335549.74,-80.73,-57.0216,6.497425650068,0.46,0.176693003747,27.4790251155,汽车零部件,2026-04-24
4792,301289,国缆检测,0.3256,89401074.82,10.0986100483,14.2504,25232786.27,19.0,24.802,13.266498187564,2.47,0.324632968974,58.0553089708,专业服务,2026-04-24
4793,301288,清研环境,-0.0989,21472424.27,124.095665497,-72.2246,-10680921.92,-794.78,37.5062,7.256060914638,-1.36,-0.085568025368,-7.0144052253,环保设备Ⅱ,2026-04-24
4794,301281,科源制药,0.2777,161302912.39,45.0504159304,68.8333,30073425.23,30.27,301.5957,12.857149730446,2.19,0.287394765537,57.5984576617,化学制药,2026-04-24
4795,301277,新天地,0.0921,206946148.67,-5.8427894143,8.2691,36100435.09,-36.19,23.0121,4.047999235102,2.3,-0.075506834067,31.6134680788,化学制药,2026-04-24
4796,301270,汉仪股份,-0.0186,38211930.74,-15.9080752004,-25.5286,-1827488.21,-139.28,-135.2536,9.6787787228,-0.19,0.0224062405,79.6678372447,软件开发,2026-04-24
4797,301266,宇邦新材,0.29,876527406.0,37.2772699316,23.7822,31932120.55,-5.06,235.4706,16.464320379559,1.72,-0.548982241303,11.6358309874,光伏设备,2026-04-24
4798,301262,海看股份,0.22,230539568.85,-2.0596141555,-3.974,89933220.39,-23.2,-6.2014,9.137478887722,2.39,-0.147703468513,53.5317396123,广告营销,2026-04-24
4799,301248,杰创智能,-0.09,149997301.89,-12.9842187955,-40.7694,-14224995.87,-204.34,-56.3417,9.812973802804,-0.95,0.79081931388,37.0612001013,IT服务Ⅱ,2026-04-24
4800,301233,盛帮股份,0.3769,97982042.11,-8.1278794233,-13.1089,19126971.77,-23.05,-1.5334,19.512302627939,1.92,0.407117494851,35.3107847162,汽车零部件,2026-04-24
4801,301232,飞沃科技,0.06,589653190.41,32.1889068558,-11.9759,4509962.9,269.18,154.977,18.829340049879,0.32,-0.811584578645,15.9078948551,风电设备,2026-04-24
4802,301226,祥明智能,0.0089,123189422.98,2.5089586139,-4.3252,964434.33,-86.43,132.3422,8.355389496691,0.11,0.074442382353,20.783398307,电机Ⅱ,2026-04-24
4803,301212,联盛化学,0.06,186333437.69,5.4585488798,-0.6165,6091187.52,-45.49,323.5067,12.494840218056,0.45,0.049935918241,16.196102339,化学制品,2026-04-24
4804,301195,北路智控,0.2,208241887.17,-16.3233218688,-17.6335,26574364.59,-36.64,-43.0458,18.697303270603,1.08,-0.196180671605,41.3535337536,软件开发,2026-04-24
4805,301181,标榜股份,0.22,120381641.31,-6.8503568849,-20.9492,25715422.14,-17.75,-9.1188,12.866699498281,1.74,0.192648157377,31.8718852081,汽车零部件,2026-04-24
4806,301178,天亿马,0.0136,149751561.19,209.2574744815,-39.9367,909137.58,60.2,-72.4471,11.677493973177,0.12,0.508133494035,14.780694501,IT服务Ⅱ,2026-04-24
4807,301176,逸豪新材,0.0567,583932022.2,62.1316510134,16.2862,9390871.42,709.75,123.9179,8.796796090385,0.63,-0.780295827267,6.9162080815,元件,2026-04-24
4808,301170,锡南科技,0.2364,295485583.01,11.37040075,4.6521,23635357.46,-9.4,10.6402,18.0415739384,1.32,0.1849920983,19.3498496264,汽车零部件,2026-04-24
4809,301167,建研设计,0.0924,81710161.59,0.2945742543,-32.3872,10345266.53,-4.3,42.2454,8.575780706607,1.08,-0.338711788036,28.6070010818,工程咨询服务Ⅱ,2026-04-24
4810,301160,翔楼新材,0.42,345588174.25,4.0685707211,-14.9321,47713006.35,-8.69,-15.9035,16.407394546442,2.59,1.156320704413,21.2040348021,通用设备,2026-04-24
4811,301148,嘉戎技术,0.0165,94609145.65,-3.7624747724,-35.0917,1920350.38,-85.1,123.6864,15.119385235235,0.11,0.1181382772,30.2536350618,环境治理,2026-04-24
4812,301120,新特电气,-0.01,126198659.15,43.1364754335,29.3527,-1877062.85,-120.54,-135.4663,4.203506920445,-0.12,0.040959336792,19.6207862403,电网设备,2026-04-24
4813,301117,佳缘科技,-0.19,28479936.06,28.7674467752,-75.6831,-24173813.72,-67.77,27.5903,9.592865450293,-1.93,-0.407038010625,10.1268712258,计算机设备,2026-04-24
4814,301116,益客食品,0.0698,4531994113.17,9.4727774038,-14.2235,31344156.86,144.0,269.2246,3.488827122194,2.03,-0.236639395056,4.5494274591,养殖业,2026-04-24
4815,301107,瑜欣电子,0.11,178320766.26,-3.52335319,32.164,11308044.96,-54.0,523.6652,9.484384281467,1.18,-0.018330422607,20.9526869661,通用设备,2026-04-24
4816,301106,骏成科技,0.0792,219924769.41,12.9635267081,-1.7257,8083744.85,-67.49,-33.8768,12.70934958706,0.63,-0.520269982026,14.4009268556,光学光电子,2026-04-24
4817,301102,兆讯传媒,0.0143,118857379.57,-27.466130296,4.6643,5726342.04,-72.56,126.891,7.306551045246,0.19,0.648075942192,12.7992589396,广告营销,2026-04-24
4818,301100,风光股份,-0.0031,275171325.91,-4.3278745125,-5.5719,-622340.66,94.33,92.8301,10.0870574368,-0.03,-0.23892135735,11.5968263206,化学制品,2026-04-24
4819,301098,金埔园林,-0.09,105043181.64,-23.6500846002,-50.8159,-17129355.95,-213.94,88.1222,5.619070098015,-1.6,-0.502090932282,17.4174043897,基础建设,2026-04-24
4820,301096,百诚医药,0.1181,160457682.24,24.649128243,-4.5482,12812458.42,148.91,113.2744,22.904116778398,0.51,-0.06272258255,50.501789711,医疗服务,2026-04-24
4821,301093,华兰股份,0.004,129560127.05,-11.0044277766,-27.2986,609648.65,-96.68,-91.1125,13.421454319173,0.03,-0.030997829473,37.2206295779,医疗器械,2026-04-24
4822,301091,深城交,-0.1,166173890.3,-8.3518093252,-68.8659,-52860544.07,-91.18,-392.0558,4.432808292577,-2.13,-0.373711088966,3.5436807367,工程咨询服务Ⅱ,2026-04-24
4823,301088,戎美股份,0.0601,112485296.02,-24.6184296764,-25.5781,13701598.09,-32.16,-60.4584,11.091800767837,0.54,0.109305911891,44.7752580933,服装家纺,2026-04-24
4824,301083,百胜智能,0.0252,75778821.53,5.6867937589,-20.0702,4481029.1,2.33,475.1052,4.714397186855,0.54,-0.032276378519,21.3098618373,专用设备,2026-04-24
4825,301079,邵阳液压,0.0283,59702483.85,-2.2613340538,-33.1631,3083115.61,280.02,-8.4663,4.400153062683,0.64,0.04024867855,24.2777210349,工程机械,2026-04-24
4826,301071,力量钻石,0.1414,184024141.98,55.8543929604,-20.1487,35975552.92,147.1,-42.9222,20.660069407805,0.67,0.244789134333,41.1022506266,非金属材料Ⅱ,2026-04-24
4827,301058,中粮科工,0.07,570434282.29,20.463919764,-57.631,37154474.61,0.52,-67.6929,4.568480894038,1.6,-0.665041911076,17.8444244307,工程咨询服务Ⅱ,2026-04-24
4828,301056,森赫股份,0.0378,79447491.94,-22.3518704131,-46.7447,10071551.86,-38.85,-48.3811,2.98012173828,1.28,-0.047364359816,32.1881231938,专用设备,2026-04-24
